SeccionCensal;longitud;latitud
4625010025;-0.381021;39.45009
4625010026;-0.373976;39.451993
4625010027;-0.373281;39.449768
4625010028;-0.377162;39.451817
4625010029;-0.382087;39.445623
4625010030;-0.367319;39.445419
4625010031;-0.366854;39.442398
4625010032;-0.370009;39.451086
4625010033;-0.366722;39.449721
4625010034;-0.366312;39.451496
4625010035;-0.367434;39.453003
4625010036;-0.364274;39.454623
4625010037;-0.360835;39.456645
4625010039;-0.374036;39.444578
4625010040;-0.35715;39.453461
4625010041;-0.350129;39.439452
4625010043;-0.370761;39.448548
4625010044;-0.365908;39.456106
4625010045;-0.36096;39.461244
4625010046;-0.374005;39.456911
4625010047;-0.377007;39.454874
4625010048;-0.376908;39.447631
4625010049;-0.380498;39.451925
4625010050;-0.372124;39.450494
4625010051;-0.376457;39.449704
4625010052;-0.36024;39.454135
4625010053;-0.358382;39.456522
4625010054;-0.33992;39.449189
4625011001;-0.336603;39.460298
4625011002;-0.336284;39.456775
4625011004;-0.335218;39.461388
4625011005;-0.335802;39.462737
4625011006;-0.319319;39.452203
4625011008;-0.332595;39.463482
4625011009;-0.334293;39.465909
4625011010;-0.331191;39.465489
4625011011;-0.329738;39.464369
4625011012;-0.324159;39.467327
4625011013;-0.327112;39.467919
4625011015;-0.329123;39.467121
4625011017;-0.331995;39.466431
4625011018;-0.331699;39.46776
4625011019;-0.326069;39.471769
4625011021;-0.329616;39.471147
4625011022;-0.3294;39.469217
4625011024;-0.332824;39.469595
4625011026;-0.33361;39.4717
4625011027;-0.332127;39.471331
4625011028;-0.333093;39.473663
4625011029;-0.331534;39.47332
4625011030;-0.329355;39.472992
4625011031;-0.330893;39.474923
4625011032;-0.329274;39.477089
4625011033;-0.330828;39.482175
4625011034;-0.327614;39.476209
4625011035;-0.328071;39.478758
4625011036;-0.328777;39.480259
4625011037;-0.328677;39.481564
4625011038;-0.324935;39.479386
4625011039;-0.327256;39.482894
4625011040;-0.336369;39.47071
4625011041;-0.335836;39.472352
4625011042;-0.334973;39.474899
4625011044;-0.332098;39.441817
4625011045;-0.330628;39.449637
4625011046;-0.333643;39.44919
4625011047;-0.333626;39.452759
4625011048;-0.334752;39.446706
4625011050;-0.328628;39.483545
4625011051;-0.338896;39.469841
4625011052;-0.336735;39.469284
4625011053;-0.331435;39.477432
4625011054;-0.338824;39.460709
4625011055;-0.37312365;39.47042773
4625012001;-0.348937;39.468185
4625012002;-0.350262;39.46655
4625012003;-0.349;39.466244
4625012006;-0.347039;39.467632
4625012008;-0.34743;39.465572
4625012009;-0.345622;39.467925
4625012010;-0.343098;39.467182
4625012011;-0.344334;39.465886
4625012012;-0.345345;39.464775
4625012013;-0.341804;39.463565
4625012014;-0.341257;39.464926
4625012015;-0.339181;39.462507
4625012016;-0.338187;39.463696
4625012018;-0.355137;39.468668
4625012019;-0.352955;39.470517
4625012020;-0.35294;39.469274
4625012021;-0.353767;39.467541
4625012023;-0.350385;39.469222
4625012024;-0.351723;39.466945
4625012025;-0.349239;39.462283
4625012026;-0.346766;39.461814
4625012027;-0.346189;39.462987
4625012028;-0.344114;39.462812
4625012029;-0.345993;39.461249
4625012030;-0.344272;39.461372
4625012031;-0.343024;39.460983
4625012032;-0.341636;39.45946
4625012033;-0.340583;39.46154
4625012034;-0.355896;39.466248
4625012035;-0.354802;39.465295
4625012036;-0.352078;39.464349
4625012037;-0.356065;39.461532
4625012038;-0.338743;39.465827
4625012039;-0.340382;39.466397
4625012040;-0.348412;39.463773
4625012041;-0.35157;39.459623
4625012042;-0.344356;39.456551
4625012043;-0.336829;39.465333
4625012044;-0.35546;39.463965
4625012045;-0.347097;39.4588
4625012046;-0.349089;39.458534
4625012047;-0.37312365;39.47042773
4625013001;-0.338244;39.467241
4625013002;-0.336766;39.468004
4625013003;-0.339868;39.468516
4625013004;-0.340809;39.471018
4625013005;-0.341519;39.469715
4625013007;-0.348057;39.470002
4625013008;-0.346929;39.471618
4625013009;-0.347713;39.470714
4625013010;-0.344997;39.469353
4625013011;-0.346895;39.47284
4625013012;-0.34425;39.472022
4625013013;-0.346476;39.474368
4625013014;-0.343846;39.473402
4625013015;-0.351372;39.47426
4625013016;-0.353077;39.472193
4625013017;-0.351539;39.472832
4625013019;-0.350782;39.470787
4625013020;-0.35045;39.471445
4625013021;-0.3492;39.472812
4625013022;-0.351116;39.476501
4625013023;-0.349536;39.476421
4625013024;-0.347988;39.4756
4625013025;-0.340709;39.480481
4625013026;-0.352648;39.476671
4625013027;-0.341938;39.473458
4625013028;-0.352701;39.479096
4625013029;-0.344671;39.4704
4625013030;-0.342744;39.468938
4625014001;-0.3576;39.48204
4625014002;-0.361264;39.483746
4625014003;-0.360273;39.484524
4625014004;-0.355232;39.485171
4625014005;-0.355959;39.483736
4625014006;-0.357249;39.485272
4625014007;-0.359102;39.485292
4625014008;-0.357885;39.486677
4625014009;-0.359515;39.48751
4625014010;-0.360909;39.486333
4625014012;-0.363146;39.485818
4625014013;-0.365305;39.486791
4625014014;-0.366484;39.488153
4625014015;-0.35967;39.482758
4625014016;-0.362469;39.486913
4625014018;-0.35881;39.489508
4625014019;-0.357193;39.491682
4625014020;-0.351313;39.486585
4625014021;-0.354457;39.480631
4625014022;-0.358223;39.488254
4625014023;-0.367707;39.486823
4625014024;-0.356385;39.48071
4625015001;-0.371239;39.493698
4625015002;-0.368636;39.489053
4625015003;-0.369783;39.490555
4625015004;-0.371537;39.491422
4625015005;-0.37053;39.493287
4625015006;-0.368837;39.493935
4625015007;-0.368756;39.494884
4625015008;-0.368771;39.496015
4625015010;-0.370011;39.496463
4625015011;-0.370158;39.495238
4625015012;-0.372487;39.49318
4625015013;-0.369375;39.499227
4625015014;-0.37602;39.494965
4625015015;-0.371564;39.495712
4625015016;-0.3736;39.494259
4625015017;-0.372615;39.497286
4625015018;-0.374733;39.497764
4625015019;-0.376837;39.498167
4625015020;-0.377164;39.496069
4625015021;-0.378871;39.494938
4625015022;-0.377337;39.492682
4625015023;-0.378893;39.493175
4625015024;-0.379974;39.491849
4625015025;-0.381523;39.49101
4625015026;-0.375818;39.493608
4625015027;-0.375319;39.492361
4625015028;-0.379277;39.497659
4625015029;-0.359789;39.491991
4625015030;-0.381608;39.492699
4625015031;-0.369616;39.492425
4625015032;-0.378233;39.491745
4625015033;-0.365339;39.493327
4625015034;-0.363826;39.488707
4625015035;-0.366488;39.491057
4625015036;-0.367664;39.495793
4625015037;-0.3617;39.490105
4625015038;-0.362418;39.498573
4625015039;-0.37312365;39.47042773
4625015040;-0.37312365;39.47042773
4625016001;-0.396426;39.493034
4625016002;-0.391392;39.489405
4625016003;-0.393891;39.49079
4625016004;-0.394147;39.491889
4625016005;-0.397142;39.494533
4625016006;-0.38438;39.490376
4625016008;-0.387275;39.491306
4625016009;-0.387562;39.490168
4625016010;-0.389643;39.489883
4625016011;-0.389978;39.491141
4625016012;-0.392623;39.492567
4625016013;-0.394664;39.494242
4625016014;-0.394345;39.495896
4625016015;-0.388204;39.492867
4625016016;-0.385429;39.492111
4625016017;-0.383724;39.498588
4625016018;-0.391192;39.493557
4625016019;-0.397485;39.490985
4625016020;-0.399275;39.497527
4625016021;-0.396928;39.498223
4625016022;-0.393038;39.498336
4625016023;-0.391992;39.506802
4625016024;-0.383916;39.492523
4625016025;-0.390107;39.492344
4625016026;-0.392907;39.49467
4625016027;-0.394377;39.485822
4625016028;-0.395202;39.487341
4625016029;-0.389543;39.496761
4625016030;-0.385956;39.494702
4625016031;-0.37312365;39.47042773
4625016032;-0.37312365;39.47042773
4625017001;-0.341359;39.540718
4625017002;-0.376757;39.504742
4625017003;-0.376802;39.515135
4625017006;-0.413971;39.544923
4625017007;-0.393642;39.519482
4625018001;-0.419738;39.500717
4625018002;-0.419698;39.498071
4625018003;-0.421604;39.50526
4625018004;-0.408277;39.497103
4625018005;-0.41603;39.501425
4625018006;-0.418737;39.502558
4625018007;-0.427236;39.503166
4625018008;-0.424597;39.498327
4625018009;-0.420848;39.503359
4625018010;-0.421347;39.500245
4625019001;-0.37856;39.432521
4625019002;-0.366397;39.433135
4625019003;-0.368059;39.427459
4625019004;-0.362835;39.428288
4625019005;-0.3556;39.425764
4625019006;-0.340361;39.424356
4625019007;-0.339181;39.404299
4625019008;-0.347446;39.339829
4625019009;-0.317841;39.310096
4625019011;-0.391771;39.43594
4625019012;-0.411815;39.442513
4625019013;-0.389329;39.435302
4625019014;-0.391425;39.429875
4625019015;-0.361525;39.432211
4625019016;-0.300906;39.304229
4625101001;-0.693885;38.897381
4625101002;-0.68874;38.899791
4625201001;-1.354933;40.054465
4625301001;-0.556962;38.988212
4625401001;-1.391564;39.455329
4625501001;-0.23614;38.876876
4625501002;-0.190454;38.895768
4625501003;-0.213069;38.896835
4625601001;-0.621064;39.565962
4625601002;-0.625059;39.568134
4625601003;-0.65632;39.563717
4625601004;-0.650516;39.53893
4625701001;-0.512126;39.074642
4625701002;-0.512777;39.077735
4625701003;-0.51456;39.079271
4625701004;-0.520301;39.073372
4625801001;-0.824647;39.730437
4625801002;-0.816981;39.707435
4625901001;-1.45149;39.531899
4626001001;-0.368863;39.533769
4626001002;-0.370843;39.541704
4626101001;-0.891736;39.361117
4626201001;-0.944587;39.90215
4626301001;-1.117718;39.100104
4690201001;-0.530212;39.761682
4690301001;-0.4975;39.567113
4690301002;-0.499991;39.556888
4690301003;-0.493582;39.551911
4690301004;-0.497024333;39.55863733
4690401001;-0.387511;39.185073
4700101001;-5.124853;41.645738
4700201001;-4.63719;41.294472
4700301001;-5.191375;41.980054
4700401001;-5.249836;41.293554
4700401002;-5.185069;41.308099
4700501001;-4.671476;41.381443
4700601001;-4.619802;41.446063
4700701001;-4.647387;41.51952
4700701002;-4.669931;41.516027
4700701003;-4.616577;41.535245
4700701004;-4.644631667;41.52359733
4700801001;-4.679082;41.206944
4700901001;-4.295847;41.751252
4701001001;-4.793984;41.610095
4701001002;-4.770118;41.625585
4701001003;-4.772134;41.62072
4701001004;-4.773661;41.629539
4701001005;-4.782902;41.614674
4701001006;-4.783159;41.628517
4701001007;-4.806082;41.622633
4701001008;-4.783148571;41.62168043
4701001009;-4.783148571;41.62168043
4701001010;-4.783148571;41.62168043
4701101001;-4.773609;41.186423
4701201001;-4.271149;41.480656
4701301001;-5.281577;41.948986
4701401001;-5.084766;41.675784
4701501001;-5.21053;42.093451
4701601001;-5.290905;41.621068
4701701001;-5.077402;41.555844
4701801001;-5.015679;41.590236
4701901001;-5.09599;41.947611
4702001001;-5.029756;41.182833
4702101001;-4.685523;41.241806
4702201001;-4.057966;41.618843
4702301001;-4.729362;41.537616
4702301002;-4.692106;41.544211
4702301003;-4.710734;41.5409135
4702401001;-5.277769;42.009057
4702501001;-5.047181;41.222972
4702601001;-5.113595;42.123489
4702701001;-4.614807;41.721422
4702701002;-4.638986;41.74622
4702801001;-5.163444;42.17005
4702901001;-5.281621;41.848683
4703001001;-4.189583;41.487237
4703101001;-4.986192;41.261577
4703201001;-4.509017;41.476412
4703301001;-4.115108;41.508054
4703401001;-4.136141;41.761515
4703501001;-5.10301;41.203117
4703601001;-5.251081;41.578435
4703701001;-5.178676;41.250968
4703801001;-4.00892;41.584098
4703901001;-4.372227;41.691669
4704001001;-5.314465;42.136772
4704101001;-4.953561;41.640968
4704201001;-5.313288;41.68003
4704301001;-5.053773;41.756637
4704401001;-4.590168;41.678775
4704501001;-5.261692;41.400572
4704601001;-5.174044;42.118202
4704701001;-4.238851;41.748224
4704801001;-5.141998;42.030261
4704901001;-4.973659;41.18294
4705001001;-4.692392;41.736179
4705001002;-4.724675;41.761683
4705001003;-4.716487;41.788192
4705101001;-4.861375;41.644574
4705201001;-4.650682;41.584537
4705201002;-4.654037;41.602628
4705201003;-4.656222;41.614721
4705201004;-4.689454;41.612768
4705201005;-4.685462;41.614868
4705301001;-4.539412;41.410288
4705401001;-4.330422;41.537524
4705501001;-4.680573;41.80271
4705601001;-4.055914;41.674692
4705701001;-4.603802;41.817591
4705801001;-5.060352;42.046839
4705901001;-4.104671;41.641298
4706001001;-4.091028;41.753998
4706101001;-4.381874;41.753056
4706201001;-4.183312;41.754103
4706301001;-4.153516;41.518248
4706401001;-5.056064;42.163427
4706501001;-5.161026;41.183673
4706601001;-4.758364;41.709253
4706701001;-4.936209;41.168306
4706801001;-4.64151;41.247259
4706901001;-5.091488;41.608359
4707001001;-4.97268;42.041803
4707101001;-4.884846;41.575529
4707301001;-4.951702;42.120635
4707401001;-4.72782;41.357609
4707501001;-4.52512;41.325395
4707501002;-4.557186;41.341487
4707502001;-4.493;41.327084
4707502002;-4.52474;41.376678
4707601001;-4.722904;41.584438
4707601002;-4.723512;41.564199
4707601003;-4.716367;41.579552
4707601004;-4.724659;41.588088
4707601005;-4.724799;41.589607
4707601006;-4.746845;41.567298
4707601007;-4.729966;41.591435
4707601008;-4.729148;41.586787
4707601009;-4.741665;41.585391
4707601010;-4.693624;41.576197
4707601011;-4.726277;41.588619
4707601012;-4.728246;41.585278
4707601013;-4.726523;41.585231
4707601014;-4.72208;41.5896
4707601015;-4.726077;41.581566
4707601016;-4.7255128;41.58288573
4707601017;-4.7255128;41.58288573
4707601018;-4.7255128;41.58288573
4707701001;-4.233319;41.557223
4707801001;-4.89786;41.15696
4707901001;-4.60554;41.273447
4708001001;-4.201763;41.585943
4708101001;-5.142602;41.579871
4708201001;-4.773517;41.410463
4708301001;-4.954574;41.543248
4708401001;-5.310538;42.169872
4708501001;-4.909126;41.305112
4708501002;-4.913423;41.302842
4708501003;-4.934522;41.283809
4708501004;-4.913861;41.306528
4708501005;-4.911926;41.297892
4708501006;-4.888866;41.268292
4708502001;-4.956037;41.314754
4708502002;-4.918574;41.309534
4708502003;-4.921737;41.307584
4708502004;-4.962884;41.299831
4708503001;-4.863417;41.283774
4708503002;-4.889045;41.331993
4708503003;-4.953242;41.334599
4708503004;-4.898203;41.369769
4708601001;-4.973537;41.816551
4708601002;-5.058846;41.861393
4708602001;-4.971078;41.903706
4708602002;-5.073449;41.900973
4708701001;-4.584943;41.404661
4708801001;-5.147291;42.248189
4708901001;-5.100966;42.274211
4709001001;-4.690368;41.434438
4709001002;-4.650672;41.413105
4709101001;-5.204053;42.244632
4709201001;-4.907131;41.892028
4709301001;-4.447732;41.512466
4709401001;-5.081797;41.983849
4709501001;-4.820486;41.277971
4709601001;-5.177638;41.856434
4709701001;-5.17972;41.630568
4709801001;-4.778566;41.760759
4709901001;-4.945344;41.783563
4710001001;-4.845356;41.125598
4710101001;-5.065306;41.346387
4710101002;-5.100114;41.371093
4710201001;-5.084073;41.266558
4710301001;-4.363493;41.648105
4710401001;-4.689034;41.289648
4710401002;-4.663827;41.323284
4710402001;-4.689678;41.270918
4710402002;-4.744714;41.279189
4710501001;-4.516363;41.686261
4710601001;-4.036581;41.565103
4710901001;-5.139289;41.928295
4711001001;-4.530033;41.539493
4711101001;-4.696008;41.480393
4711201001;-4.592972;41.363995
4711201002;-4.588203;41.33427
4711301001;-5.209142;41.529664
4711401001;-4.132198;41.607013
4711401002;-4.084457;41.60256
4711402001;-4.098391;41.572189
4711402002;-4.162552;41.606086
4711501001;-4.976071;41.724438
4711601001;-4.207782;41.661721
4711701001;-4.437385;41.725324
4711801001;-4.166959;41.687643
4711901001;-4.144384;41.710288
4712101001;-5.12924;41.438891
4712201001;-4.565497;41.492459
4712202001;-4.576523;41.449504
4712301001;-4.830328;41.324203
4712401001;-4.831581;41.372939
4712501001;-5.26122;41.810921
4712601001;-4.658049;41.183668
4712701001;-4.257388;41.607301
4712801001;-5.455871;41.991783
4712901001;-4.349672;41.602323
4713001001;-4.666104;41.869501
4713101001;-4.045107;41.533005
4713201001;-4.789241;41.231341
4713301001;-4.621432;41.652792
4713301002;-4.644375;41.645194
4713401001;-5.474289;42.041599
4713501001;-4.907232;41.61077
4713701001;-4.114225;41.669487
4713801001;-4.922514;41.215191
4713901001;-4.953743;41.409814
4714001001;-5.205749;42.212431
4714101001;-4.863801;41.142204
4714201001;-5.148518;41.680735
4714301001;-4.075102;41.700117
4714401001;-4.534298;41.751618
4714501001;-4.474957;41.44292
4714601001;-4.911051;41.514973
4714701001;-4.779738;41.156649
4714801001;-5.343128;41.741638
4714901001;-5.027718;41.689435
4715001001;-5.286522;41.473097
4715101001;-5.078456;41.620022
4715201001;-5.277957;41.8949
4715301001;-5.060751;42.237795
4715401001;-4.419647;41.563188
4715501001;-4.691479;41.693018
4715501002;-4.665926;41.699822
4715601001;-4.870576;41.220136
4715701001;-4.420099;41.608488
4715801001;-4.913983;41.437754
4715901001;-4.84904;41.462269
4716001001;-5.182752;41.370002
4716101001;-4.844212;41.599393
4716101002;-4.798968;41.584872
4716101003;-4.829349;41.569977
4716201001;-5.019352;41.98024
4716301001;-5.251481;41.654461
4716401001;-5.161323;41.805726
4716501001;-5.026585;41.531553
4716501002;-5.06739;41.491085
4716501003;-5.011514;41.503086
4716502001;-4.997008;41.505601
4716502002;-4.96301;41.502241
4716502003;-4.900154;41.540702
4716601001;-5.134828;41.478617
4716701001;-5.267137;41.219091
4716801001;-5.056478;41.675256
4716901001;-4.225447;41.782751
4717001001;-4.138556;41.538207
4717101001;-5.012236;41.656765
4717201001;-4.353173;41.480217
4717301001;-4.479576;41.584792
4717401001;-4.663801;41.823067
4717501001;-4.579307;41.583352
4717501002;-4.556297;41.589641
4717501003;-4.586752;41.569665
4717502001;-4.582621;41.584464
4717502002;-4.58904;41.609599
4717502003;-4.602922;41.587154
4717601001;-5.341736;42.086254
4717701001;-5.283599;42.106555
4717801001;-5.185403;41.729376
4717901001;-4.283566;41.662358
4718001001;-4.056204;41.638885
4718101001;-4.967717;41.845998
4718201001;-4.789524;41.479382
4718301001;-5.326392;42.043385
4718401001;-4.528665;41.802243
4718501001;-5.034398;41.824791
4718601001;-4.728077;41.651477
4718601003;-4.729061;41.649651
4718601005;-4.730398;41.652205
4718601006;-4.732506;41.652021
4718601007;-4.731636;41.649066
4718602001;-4.727595;41.647946
4718602002;-4.729305;41.645941
4718602004;-4.72942;41.643361
4718602005;-4.733103;41.643428
4718602006;-4.735556;41.642607
4718602007;-4.736258;41.641336
4718602008;-4.732269;41.646742
4718602009;-4.732824;41.647157
4718602010;-4.733139;41.64844
4718602012;-4.734562;41.645139
4718602013;-4.735756;41.645599
4718602014;-4.737965;41.643812
4718602015;-4.740445;41.641958
4718602017;-4.738572;41.641119
4718602019;-4.731954;41.64169
4718603001;-4.722857;41.648596
4718603002;-4.725484;41.646605
4718603003;-4.722596;41.647134
4718603004;-4.721379;41.647382
4718603005;-4.721617;41.64505
4718603007;-4.722993;41.645271
4718603008;-4.724582;41.645267
4718603009;-4.724522;41.647864
4718604001;-4.719774;41.643567
4718604002;-4.719635;41.642888
4718604003;-4.719222;41.641365
4718604004;-4.717606;41.642769
4718604005;-4.71451;41.643471
4718604006;-4.715173;41.641796
4718604007;-4.717239;41.640646
4718604008;-4.718397;41.637771
4718604009;-4.720102;41.636201
4718604010;-4.720082;41.635405
4718604011;-4.720298;41.633817
4718604012;-4.720782;41.63849
4718604013;-4.71978;41.639059
4718604014;-4.721302;41.639557
4718604015;-4.722435;41.638628
4718604016;-4.722798;41.636579
4718604017;-4.724123;41.63872
4718604018;-4.724825;41.637119
4718604020;-4.724059;41.635123
4718604021;-4.722906;41.635042
4718604023;-4.724438;41.634142
4718604024;-4.726989;41.633187
4718604025;-4.72342;41.632981
4718604026;-4.724558;41.631862
4718604027;-4.726033;41.627915
4718604028;-4.722043;41.631754
4718604029;-4.724121;41.62946
4718604030;-4.719429;41.637331
4718604032;-4.717018;41.644888
4718604033;-4.724559;41.632917
4718604034;-4.716134;41.643221
4718604035;-4.716;41.640675
4718604036;-4.725542;41.630363
4718604037;-4.726214;41.640125
4718604038;-4.712129;41.635335
4718604039;-4.718017;41.63905
4718604040;-4.709033;41.611414
4718604041;-4.720119;41.614641
4718605001;-4.726216;41.652748
4718605002;-4.725438;41.650171
4718605004;-4.722293;41.649729
4718605006;-4.722951;41.652394
4718605007;-4.72331;41.654061
4718606001;-4.719619;41.647521
4718606002;-4.718397;41.646572
4718606003;-4.718513;41.645594
4718606005;-4.714433;41.646097
4718606006;-4.718205;41.648549
4718606007;-4.717167;41.648516
4718606009;-4.714886;41.648909
4718606010;-4.716014;41.647042
4718606011;-4.714074;41.647816
4718606012;-4.712514;41.647159
4718606013;-4.712506;41.643184
4718606014;-4.708769;41.645276
4718606015;-4.713539;41.649794
4718606016;-4.711546;41.650653
4718606017;-4.715951;41.649752
4718606018;-4.71449;41.650719
4718606019;-4.712601;41.65158
4718606020;-4.704748;41.648104
4718606021;-4.719934;41.646345
4718606022;-4.697397;41.648656
4718606023;-4.709394;41.650117
4718606024;-4.707088;41.649042
4718606025;-4.707651;41.647548
4718606026;-4.710079;41.64909
4718606027;-4.711203;41.648225
4718606028;-4.709179;41.647329
4718606029;-4.710213;41.646276
4718606030;-4.711352;41.644266
4718606031;-4.679168;41.632416
4718606032;-4.712656;41.649349
4718606034;-4.71277;41.645138
4718606036;-4.680605;41.64495
4718606037;-4.713397;41.645659
4718606038;-4.701628;41.649839
4718606039;-4.702668;41.645949
4718607001;-4.719773;41.652418
4718607003;-4.719989;41.649337
4718607004;-4.717497;41.653249
4718607005;-4.715689;41.651545
4718607006;-4.715221;41.654038
4718607007;-4.714051;41.654914
4718607008;-4.713062;41.65287
4718607010;-4.710134;41.65247
4718607011;-4.700724;41.654979
4718607013;-4.70877;41.651523
4718607014;-4.707266;41.660742
4718607015;-4.712278;41.65553
4718607016;-4.710193;41.654289
4718607018;-4.717814;41.650169
4718607019;-4.71075;41.655155
4718607020;-4.709327;41.65408
4718607021;-4.705827;41.651634
4718607022;-4.729169419;41.64543005
4718608001;-4.720692;41.657592
4718608002;-4.717379;41.656404
4718608004;-4.713701;41.658123
4718608005;-4.718043;41.658787
4718608006;-4.715143;41.660896
4718608009;-4.722926;41.658985
4718608012;-4.721021;41.659082
4718608013;-4.719698;41.660196
4718608014;-4.722018;41.660142
4718608015;-4.722903;41.660735
4718608016;-4.723612;41.661084
4718608017;-4.72166;41.66161
4718608018;-4.724355;41.661452
4718608020;-4.726596;41.660166
4718608021;-4.725112;41.661843
4718608023;-4.723477;41.662746
4718608024;-4.726851;41.663196
4718608025;-4.718367;41.66095
4718608026;-4.721327;41.662644
4718608027;-4.719548;41.662976
4718608028;-4.71706;41.662847
4718608030;-4.722815;41.663336
4718608031;-4.720061;41.665756
4718608032;-4.714442;41.665146
4718608033;-4.713218;41.667488
4718608034;-4.714211;41.669329
4718608035;-4.710243;41.664428
4718608036;-4.678111;41.669649
4718608037;-4.71656;41.659637
4718608038;-4.719669;41.66178
4718608039;-4.722202;41.663877
4718608041;-4.717393;41.660211
4718609001;-4.727756;41.654266
4718609002;-4.731377;41.655294
4718609003;-4.727187;41.65603
4718609004;-4.725366;41.655143
4718609006;-4.720791;41.655066
4718609007;-4.723241;41.656815
4718609009;-4.731772;41.657989
4718609010;-4.730416;41.659769
4718609011;-4.728524;41.657588
4718609012;-4.726898;41.658356
4718610001;-4.718197;41.674631
4718610002;-4.733438;41.662249
4718610003;-4.734561;41.661616
4718610004;-4.736249;41.661335
4718610005;-4.736116;41.664481
4718610006;-4.750539;41.663923
4718610007;-4.74504;41.657913
4718610008;-4.754866;41.65479
4718610009;-4.741306;41.653314
4718610010;-4.735055;41.656358
4718610011;-4.736361;41.649005
4718610013;-4.739226;41.652486
4718610014;-4.738249;41.662649
4718610015;-4.735696;41.662681
4718610016;-4.73694;41.66622
4718610017;-4.739318;41.649003
4718610018;-4.742465;41.65109
4718610019;-4.74247;41.643683
4718610020;-4.736658;41.652271
4718610021;-4.751562;41.631149
4718610022;-4.748933;41.630563
4718610024;-4.753989;41.64076
4718610025;-4.740005;41.64561
4718610026;-4.733535;41.664031
4718610027;-4.755206;41.636206
4718610028;-4.754861;41.634137
4718610029;-4.752047;41.637165
4718610030;-4.765469;41.631346
4718610031;-4.745226;41.630676
4718610032;-4.737806;41.659744
4718610033;-4.738667;41.656436
4718610034;-4.744799;41.649763
4718610035;-4.741896;41.65879
4718610036;-4.743014;41.653722
4718610037;-4.756283;41.632521
4718610038;-4.758475;41.632915
4718610039;-4.756637;41.637004
4718610040;-4.758466;41.634624
4718610041;-4.751124;41.634846
4718610042;-4.760535;41.638234
4718610043;-4.75996;41.636702
4718610044;-4.764024;41.637242
4718610045;-4.761343;41.636237
4718610046;-4.733272;41.668241
4718610047;-4.730724;41.671287
4718610048;-4.764358;41.64052
4718610049;-4.74557;41.635842
4718610050;-4.767761;41.63773
4718610051;-4.766989;41.636205
4718610052;-4.745243;41.645197
4718610053;-4.756408;41.645959
4718610054;-4.729169419;41.64543005
4718610055;-4.729169419;41.64543005
4718610056;-4.729169419;41.64543005
4718611001;-4.736068;41.640411
4718611002;-4.736858;41.639257
4718611003;-4.736221;41.638093
4718611004;-4.736499;41.637393
4718611005;-4.736943;41.636722
4718611006;-4.738454;41.635889
4718611007;-4.739139;41.634203
4718611008;-4.7378;41.634291
4718611009;-4.741666;41.63626
4718611010;-4.74121;41.634401
4718611012;-4.741924;41.63211
4718611013;-4.742631;41.630193
4718611014;-4.738764;41.640059
4718611015;-4.741291;41.638784
4718611016;-4.733077;41.640121
4718611017;-4.737335;41.632531
4718611018;-4.740844;41.622379
4718611019;-4.740857;41.627187
4718611020;-4.741475;41.627987
4718611021;-4.755247;41.622298
4718611022;-4.741266;41.625412
4718611025;-4.739855;41.626062
4718611026;-4.744082;41.624633
4718611027;-4.741367;41.623602
4718611028;-4.732318;41.637966
4718611029;-4.734845;41.639148
4718611031;-4.748621;41.610423
4718611032;-4.752771;41.613398
4718611033;-4.746578;41.620467
4718611034;-4.750499;41.617727
4718611035;-4.747673;41.616798
4718611036;-4.750601;41.626202
4718611037;-4.755577;41.609939
4718611038;-4.74478;41.615627
4718611039;-4.766517;41.618449
4718611040;-4.739195;41.629545
4718611041;-4.761566;41.614055
4718611042;-4.734333;41.618859
4718611043;-4.729169419;41.64543005
4718612001;-4.835836;41.734323
4718612002;-4.765497;41.588479
4718612003;-4.809572;41.54601
4718612004;-4.737177;41.688535
4718701001;-5.125566;42.190217
4718801001;-5.113157;41.59452
4718901001;-4.966545;41.230562
4719001001;-4.995605;41.565846
4719101001;-4.949692;41.582811
4719201001;-4.830119;41.417056
4719301001;-4.761541;41.515939
4719401001;-4.386528;41.454748
4719501001;-4.517388;41.627684
4719601001;-4.992636;42.013943
4719701001;-5.105374;41.832969
4719801001;-5.041686;42.195589
4719901001;-5.123362;42.08035
4720001001;-4.267728;41.735114
4720301001;-4.957002;42.076662
4720401001;-5.315143;41.43408
4720501001;-5.212538;41.896288
4720601001;-4.319031;41.724911
4720701001;-5.191192;41.777236
4720801001;-5.149858;42.150283
4720901001;-5.211063;42.016321
4721001001;-5.151559;41.531472
4721101001;-5.195063;42.175724
4721201001;-4.863851;41.841347
4721301001;-5.207752;41.60544
4721401001;-5.0308;42.10868
4721501001;-5.2019;41.943078
4721601001;-4.927049;41.597638
4721701001;-4.843741;41.701969
4721801001;-4.854184;41.508001
4721901001;-5.0969;42.149955
4722001001;-5.283638;41.774166
4722101001;-4.481681;41.704969
4722201001;-5.014933;41.926622
4722301001;-5.251561;41.723913
4722401001;-4.552183;41.688264
4722501001;-5.064039;41.632779
4722601001;-4.443692;41.660148
4722701001;-5.276818;41.697505
4722801001;-5.022399;41.317992
4722901001;-5.228222;42.05279
4723001001;-4.913404;41.679656
4723101001;-4.787573;41.658933
4723101002;-4.800773;41.645626
4723101003;-4.807103;41.664542
4723101004;-4.773987;41.649371
4723201001;-4.770229;41.267332
4800101001;-2.609837;43.15136
4800101002;-2.611112;43.164047
4800101003;-2.611967;43.166969
